Comando,NomeCat,IDProduto,CodProd,NomeProd,Peso,Descricao,DescrLonga,DescrURL,URLTarget,Estoque,EstoqueMinimo,Disponivel,ICMS,Custo,Preco,PrecoProm,PrecoB2B,PrecoB2BProm,DataPromInicio,DataPromFim,Lancamento,EmDestaque,ImagemProd,ImagemDet,ImagemAmp,Adicional1,Adicional2,Adicional3,AdicionalD1,AdicionalD2,AdicionalD3,Cores,OrdemProd,IDProdutoPai,RamoProd,MaisProd,DataVencimento,DiasAvisoVencimento,DiasReposicao,IDParceiroProd,DescrHTM,MetaKeywordsProd,MaxParcelasProd,XMLParcelasProd,CodBarrasProd,Embalavel,IsProdutoGrande,LarguraProd,AlturaProd,ProfundidadeProd,CodVideo,ProdMPN,TitleProd,URLProd,VendaConjunta,MetaDescriptionProd,IDsFiltroItem
"A","Carne Suína",6050513,"LC25300R","",300,"","","",False,1,0,True,0,0,17.5,0,0,0,,,False,False,"semfoto.png","","","157623","87131","","","","","",0,6050512,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","lombo-barbecue-55387515","","",""
"A","Carne Suína",6050514,"LC25300S","",300,"","","",False,1,0,True,0,0,17.5,0,0,0,,,False,False,"semfoto.png","","","157624","87131","","","","","",0,6050512,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","lombo-barbecue-29732913","","",""
"A","Carne Suína",6050515,"LC25400R","",400,"","","",False,1,0,True,0,0,19.5,0,0,0,,,False,False,"semfoto.png","","","157623","87132","","","","","",0,6050512,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","lombo-barbecue-51758975","","",""
"A","Carne Suína",6050516,"LC25400S","",400,"","","",False,1,0,True,0,0,19.5,0,0,0,,,False,False,"semfoto.png","","","157624","87132","","","","","",0,6050512,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","lombo-barbecue-85752505","","",""
"A","Carne Suína",6050518,"LC26300R","",300,"","","",False,1,0,True,0,0,17.5,0,0,0,,,False,False,"semfoto.png","","","157623","87131","","","","","",0,6050517,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","lombo-teriaky-53564090","","",""
"A","Carne Suína",6050519,"LC26300S","",300,"","","",False,1,0,True,0,0,17.5,0,0,0,,,False,False,"semfoto.png","","","157624","87131","","","","","",0,6050517,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","lombo-teriaky-45258731","","",""
"A","Carne Suína",6050520,"LC26400R","",400,"","","",False,1,0,True,0,0,19.5,0,0,0,,,False,False,"semfoto.png","","","157623","87132","","","","","",0,6050517,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","lombo-teriaky-6939334","","",""
"A","Carne Suína",6050521,"LC26400S","",400,"","","",False,1,0,True,0,0,19.5,0,0,0,,,False,False,"semfoto.png","","","157624","87132","","","","","",0,6050517,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","lombo-teriaky-13235110","","",""
"A","Carne Suína",6050523,"LC27300R","",300,"","","",False,1,0,True,0,0,17.5,0,0,0,,,False,False,"semfoto.png","","","157623","87131","","","","","",0,6050522,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","lombo-medalhao-28583926","","",""
"A","Carne Suína",6050524,"LC27300S","",300,"","","",False,1,0,True,0,0,17.5,0,0,0,,,False,False,"semfoto.png","","","157624","87131","","","","","",0,6050522,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","lombo-medalhao-13888187","","",""
"A","Carne Suína",6050525,"LC27400R","",400,"","","",False,1,0,True,0,0,19.5,0,0,0,,,False,False,"semfoto.png","","","157623","87132","","","","","",0,6050522,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","lombo-medalhao-3286380","","",""
"A","Carne Suína",6050526,"LC27400S","",400,"","","",False,1,0,True,0,0,19.5,0,0,0,,,False,False,"semfoto.png","","","157624","87132","","","","","",0,6050522,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","lombo-medalhao-69242495","","",""
"A","Carne Suína",6050512,"LC25","Lombo Barbecue",0,"Lombo assado coberto com molho barbecue, cebola e abacaxi assados","A carne magra do lombo suíno é previamente marinada e fica tenra e macia ao ser assada e coberta com molho barbecue caseiro, que deixa o toque defumado nesta carne neutra. Para combinar, um toque neutro de cebolas assadas na própria casca e abacaxi adocicado assado com canela.","",False,1,0,False,0,0,17.5,0,0,0,,,True,True,"semfoto.png","","","","","","","","","",0,,,"Carne Suína",,,0,,"","",1,0,,True,False,0,0,0,"","QI","","lombo-barbecue-96336001","","","107252,103242,103244,103243"
"A","Carne Suína",6050522,"LC27","Lombo Medalhão",0,"Medalhões de lombo com bacon assado e farofa de couve flor, quinoa, brócolis e cenoura","Nesta preparação o lombo suíno temperado é envolto com bacon. Os medalhões assados acompanham farofa de couve flor, quinoa, brócolis e cenoura, temperadas com salsinha e cebolinha desidratada.","",False,1,0,False,0,0,17.5,0,0,0,,,False,False,"semfoto.png","","","","","","","","","",0,,,"Carne Suína",,,0,,"","",1,0,,True,False,0,0,0,"","QI","","lombo-medalhao-36695498","","","107252,103242,103244,103243"
"A","Carne Suína",6050517,"LC26","Lombo Teriaky",0,"Lombo assado com molho teriaky com chuchu e cenoura no molho branco","A carne neutra do lombo assado fica perfeita quando acompanhada de um toque agridoce de molho teriaky caseiro. Para acompanhar, chuchu e cenoura com uma pitada de pimenta do reino envoltos no molho branco de queijo.","",False,1,0,False,0,0,17.5,0,0,0,,,False,False,"semfoto.png","","","","","","","","","",0,,,"Carne Suína",,,0,,"","",1,0,,True,False,0,0,0,"","QI","","lombo-teriaky-98534792","","","107252,103242,103244,103243"
"A","Carne Vermelha",6031425,"LC02400S","",400,"","","",False,1,0,True,0,0,21,0,0,0,,,False,False,"","","","157624","87132","","","","","",0,6031413,,"",,0,0,,"","",1,0,,True,False,0,0,0,"","","","bife-a-role-74587649","","","103238,103242,103244,103243"
"A","Carne Vermelha",6031512,"LC02300S","",300,"","","",False,1,0,True,0,0,18.5,0,0,0,,,False,False,"","","","157624","87131","","","","","",0,6031413,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","bife-a-role-7740421","","","103238,103242,103244,103243"
"A","Carne Vermelha",6031513,"LC01300S","",300,"","","",False,1,0,True,0,0,18.5,0,0,0,,,False,False,"","","","157624","87131","","","","","",0,6031252,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","picadinho-21845645","","","103238,103242,103244,103243"
"A","Carne Vermelha",6031643,"LC01300R","",300,"","","",False,1,0,True,0,0,18.5,0,0,0,,,False,False,"","","","157623","87131","","","","","",0,6031252,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","picadinho-25594729","","","103238,103242,103244,103243"
"A","Carne Vermelha",6031644,"LC01400R","",400,"","","",False,1,0,True,0,0,21,0,0,0,,,False,False,"","","","157623","87132","","","","","",0,6031252,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","picadinho-68108767","","","103238,103242,103244,103243"
"A","Carne Vermelha",6031645,"LC02300R","",300,"","","",False,1,0,True,0,0,18.5,0,0,0,,,False,False,"","","","157623","87131","","","","","",0,6031413,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","bife-a-role-7281131","","","103238,103242,103244,103243"
"A","Carne Vermelha",6031646,"LC02400R","",400,"","","",False,1,0,True,0,0,21,0,0,0,,,False,False,"","","","157623","87132","","","","","",0,6031413,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","bife-a-role-32885379","","","103238,103242,103244,103243"
"A","Carne Vermelha",6031253,"LC01400S","",400,"","","",False,1,0,True,0,0,21,0,0,0,,,False,False,"","","","157624","87132","","","","","",0,6031252,,"",,0,0,,"","",1,0,,True,False,0,0,0,"","","","picadinho-57961672","","","103238,103242,103244,103243"
"A","Carne Vermelha",6031648,"LC03300R","",300,"","","",False,1,0,True,0,0,18,0,0,0,,,False,False,"","","","157623","87131","","","","","",0,6031647,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","almondegas-26968020","","","103238,103242,103244"
"A","Carne Vermelha",6031649,"LC03300S","",300,"","","",False,1,0,True,0,0,18,0,0,0,,,False,False,"","","","157624","87131","","","","","",0,6031647,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","almondegas-92472475","","","103238,103242,103244"
"A","Carne Vermelha",6031650,"LC03400R","",400,"","","",False,1,0,True,0,0,20,0,0,0,,,False,False,"","","","157623","87132","","","","","",0,6031647,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","almondegas-21485538","","","103238,103242,103244"
"A","Carne Vermelha",6031651,"LC03400S","",400,"","","",False,1,0,True,0,0,20,0,0,0,,,False,False,"","","","157624","87132","","","","","",0,6031647,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","almondegas-61663455","","","103238,103242,103244"
"A","Carne Vermelha",6031655,"LC04300R","",300,"","","",False,1,0,True,0,0,18,0,0,0,,,False,False,"","","","157623","87131","","","","","",0,6031654,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","carne-de-panela-50451297","","","103238,103242,103244,103243"
"A","Carne Vermelha",6031656,"LC04300S","",300,"","","",False,1,0,True,0,0,18,0,0,0,,,False,False,"","","","157624","87131","","","","","",0,6031654,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","carne-de-panela-79923647","","","103238,103242,103244,103243"
"A","Carne Vermelha",6031657,"LC04400R","",400,"","","",False,1,0,True,0,0,20,0,0,0,,,False,False,"","","","157623","87132","","","","","",0,6031654,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","carne-de-panela-80382937","","","103238,103242,103244,103243"
"A","Carne Vermelha",6031659,"LC04400S","",400,"","","",False,1,0,True,0,0,20,0,0,0,,,False,False,"","","","157624","87132","","","","","",0,6031654,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","carne-de-panela-31832522","","","103238,103242,103244,103243"
"A","Carne Vermelha",6031664,"LC05300R","",300,"","","",False,1,0,True,0,0,18,0,0,0,,,False,False,"","","","157623","87131","","","","","",0,6031663,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","cozido-de-carne-46093386","","","103238,103242,103244,103243"
"A","Carne Vermelha",6031665,"LC05300S","",300,"","","",False,1,0,True,0,0,18,0,0,0,,,False,False,"","","","157624","87131","","","","","",0,6031663,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","cozido-de-carne-21531314","","","103238,103242,103244,103243"
"A","Carne Vermelha",6031667,"LC05400R","",400,"","","",False,1,0,True,0,0,20,0,0,0,,,False,False,"","","","157623","87132","","","","","",0,6031663,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","cozido-de-carne-95283144","","","103238,103242,103244,103243"
"A","Carne Vermelha",6031668,"LC05400S","",400,"","","",False,1,0,True,0,0,20,0,0,0,,,False,False,"","","","157624","87132","","","","","",0,6031663,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","cozido-de-carne-63285464","","","103238,103242,103244,103243"
"A","Carne Vermelha",6031673,"LC06300R","",300,"","","",False,1,0,True,0,0,17.5,0,0,0,,,False,False,"","","","157623","87131","","","","","",0,6031671,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","lasanha-de-abobrinha-e-carne-38312930","","","103238,103242,103244"
"A","Carne Vermelha",6031674,"LC06300S","",300,"","","",False,1,0,True,0,0,17.5,0,0,0,,,False,False,"","","","157624","87131","","","","","",0,6031671,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","lasanha-de-abobrinha-e-carne-66134280","","","103238,103242,103244"
"A","Carne Vermelha",6031675,"LC06400R","",400,"","","",False,1,0,True,0,0,19.5,0,0,0,,,False,False,"","","","157623","87132","","","","","",0,6031671,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","lasanha-de-abobrinha-e-carne-5006046","","","103238,103242,103244"
"A","Carne Vermelha",6031676,"LC06400S","",400,"","","",False,1,0,True,0,0,19.5,0,0,0,,,False,False,"","","","157624","87132","","","","","",0,6031671,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","lasanha-de-abobrinha-e-carne-42142886","","","103238,103242,103244"
"A","Carne Vermelha",6031678,"LC07300R","",300,"","","",False,1,0,True,0,0,17.5,0,0,0,,,False,False,"","","","157623","87131","","","","","",0,6031677,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","panqueca-de-carne-46818179","","","103238,103242,103244"
"A","Carne Vermelha",6031679,"LC07300S","",300,"","","",False,1,0,True,0,0,17.5,0,0,0,,,False,False,"","","","157624","87131","","","","","",0,6031677,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","panqueca-de-carne-32336062","","","103238,103242,103244"
"A","Carne Vermelha",6031680,"LC07400R","",400,"","","",False,1,0,True,0,0,19.5,0,0,0,,,False,False,"","","","157623","87132","","","","","",0,6031677,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","panqueca-de-carne-41608828","","","103238,103242,103244"
"A","Carne Vermelha",6031681,"LC07400S","",400,"","","",False,1,0,True,0,0,19.5,0,0,0,,,False,False,"","","","157624","87132","","","","","",0,6031677,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","panqueca-de-carne-58344668","","","103238,103242,103244"
"A","Carne Vermelha",6031647,"LC03","Almôndegas",300,"Mini almôndegas com molho de tomate, couve refogada e torre de berinjela","Nossas almôndegas são feitas com carne magra triturada e temperada com alho, pimenta, salsinha e cebolinha. Depois de levemente assada, acaba de ser cozida no molho de tomate com biomassa. Acompanhada de couve em tirinhas refogadas com alho e torre de berinjela feita com finas rodelas de berinjela, tomate e finalizada com queijo mussarella.","",False,1,0,True,0,0,18,0,0,0,,,True,False,"MiniAlmondegasP.jpg","MiniAlmondegasM.jpg","MiniAlmondegasG.jpg","","","","","","","",0,,,"Carne Vermelha",,,0,,"","",1,0,,True,False,0,0,0,"","QI","","almondegas-53005618","","",""
"A","Carne Vermelha",6031413,"LC02","Bife à Rolê",300,"Bife à rolê com purê de abóbora e vagem picada","Este prato é feito com carne vermelha magra e fica marinando em temperos de um dia para o outro. Os pequenos bifes são recheados com cenoura e brócolis e cozidos lentamente no próprio caldo até ficarem macios. Para acompanhar um purê de abóbora perfumado com noz moscada e vagem no vapor com molho de tomate feito de puro tomate e acrescido de biomassa de banana verde.","",False,1,0,True,0,0,18.5,0,0,0,,,False,True,"BifeRoleP.jpg","BifeRoleM.jpg","BifeRoleG.jpg","","","","","","","",0,,,"Carne Vermelha",,0,0,,"","",1,0,,True,False,0,0,0,"","QI","","bife-a-role-20849246","","","103238,103242,103244,103243"
"A","Carne Vermelha",6031654,"LC04","Carne de Panela",0,"Carne de panlea com purê de abóbora e brócolis no vapor.","Este prato é feito com carne vermelha magra e fica marinando em temperos de um dia para o outro. Os pedaços grandes de carne são lentamente cozidos no próprio caldo até ficarem macios, aí recebem molho de tomate com biomassa e páprika picante. Para acompanhar, purê de abóbora com cúrcuma e brócolis no vapor com alho. A lembrança de uma boa carne de panela com um toque picante.","",False,1,0,True,0,0,18,0,0,0,,,True,False,"CarnedePanelaP.jpg","CarnedePanelaM.jpg","CarnedePanelaG.jpg","","","","","","","",0,,,"Carne Vermelha",,,0,,"","",1,0,,True,False,0,0,0,"","QI","","carne-de-panela-52393740","","",""
"A","Carne Vermelha",6031663,"LC05","Cozido de Carne",0,"Cozido de carne com repolho, abóbora e tomate, temperado com pimenta biquinho e curry","Este prato é feito com carne vermelha magra e fica marinando em temperos de um dia para o outro. Os pequenos pedaços de carne são lentamente cozidos até ficarem macios. Neste momento o repolho, a abóbora e o tomate são acrescentados e cozidos  no próprio caldo da carne, finalizados com curry e pimenta de bico, deixando o prato com um sabor exótico e estimulante.  Perfeito para dias mais frios, acrescentando um pouco de água se transforma numa sopinha acolhedora.","",False,1,0,True,0,0,18,0,0,0,,,False,True,"CozidodeCarneP.jpg","CozidodeCarneM.jpg","CozidodeCarneG.jpg","","","","","","","",0,,,"Carne Vermelha",,,0,,"","",1,0,,True,False,0,0,0,"","QI","","cozido-de-carne-78957766","","",""
"A","Carne Vermelha",6031671,"LC06","Lasanha de Abobrinha e Carne",0,"Lasanha de abobrinha grelhada com carne desfiada e molho branco e queijo mussarella","Este prato é elaborado com finas fatias de abobrinha e tomate grelhadas, intercaladas com carne desfiada, queijo mussarella e molho branco, sendo finalizado com um toque de orégano. Uma forma incrível de matar aquela vontade de comer lasanha!","",False,1,0,True,0,0,17.5,0,0,0,,,False,True,"LasanhaAbobrinhaP.jpg","LasanhaAbobrinhaM.jpg","LasanhaAbobrinhaG.jpg","","","","","","","",0,,,"Carne Vermelha",,,0,,"","",1,0,,True,False,0,0,0,"","QI","","lasanha-de-abobrinha-e-carne-85592287","","",""
"A","Carne Vermelha",6031677,"LC07","Panqueca de Carne",0,"Panqueca de carne desfiada com cenoura, cebola e gergelim ao molho de tomate e queijo mussarella","A massa da panqueca é low carb, feita com o mínimo de goma de tapioca e ovos, e fica extremamente leve. No recheio carne desfiada, cenoura e cebola com um pouco de molho de tomate. Para finalizar, molho de tomate, queijo mussarella, gergelim e manjericão. Massa leve e fininha, com muito recheio.","",False,1,0,True,0,0,17.5,0,0,0,,,True,False,"PanquecaCarneP.jpg","PanquecaCarneM.jpg","PanquecaCarneG.jpg","","","","","","","",0,,,"Carne Vermelha",,,0,,"","",1,0,,True,False,0,0,0,"","QI","","panqueca-de-carne-21584720","","",""
"A","Carne Vermelha",6031252,"LC01","Picadinho",300,"Bife à rolê com macarrão de abobrinha e cenoura ao molho pesto","Este prato é feito com carne vermelha magra e fica marinando em temperos de um dia para o outro. Os pequenos bifes são recheados com cenoura e brócolis e cozidos lentamente no próprio caldo até ficarem macios. Para acompanhar, macarrão de abobrinha e de cenoura levemente cozidos e temperados com molho pesto que leva manjericão e castanhas.","",False,1,0,True,0,0,18.5,0,0,0,,,False,True,"PicadinhodecarneP.jpg","PicadinhodeCarneM.jpg","PicadinhodeCarneG.jpg","","","","","","","",0,,,"Carne Vermelha",,0,0,,"","",1,0,,True,False,0,0,0,"","QI","","picadinho-81963747","","","103238,103242,103244,103243"
"A","Frango",6031794,"LC08300R","",300,"","","",False,1,0,True,0,0,16.5,0,0,0,,,False,False,"","","","157623","87131","","","","","",0,6031790,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","panqueca-de-frango-12766666","","","103241,103242,103244"
"A","Frango",6031795,"LC08300S","",300,"","","",False,1,0,True,0,0,16.5,0,0,0,,,False,False,"","","","157624","87131","","","","","",0,6031790,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","panqueca-de-frango-73124331","","","103241,103242,103244"
"A","Frango",6031797,"LC08400R","",400,"","","",False,1,0,True,0,0,18,0,0,0,,,False,False,"","","","157623","87132","","","","","",0,6031790,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","panqueca-de-frango-81202334","","","103241,103242,103244"
"A","Frango",6031798,"LC08400S","",400,"","","",False,1,0,True,0,0,18,0,0,0,,,False,False,"","","","157624","87132","","","","","",0,6031790,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","panqueca-de-frango-6632632","","","103241,103242,103244"
"A","Frango",6031804,"LC09300R","",300,"","","",False,1,0,True,0,0,17.5,0,0,0,,,False,False,"","","","157623","87131","","","","","",0,6031803,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","estrogonofe-de-frango-10285587","","","103241,103242,103244"
"A","Frango",6031805,"LC09300S","",300,"","","",False,1,0,True,0,0,17.5,0,0,0,,,False,False,"","","","157624","87131","","","","","",0,6031803,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","estrogonofe-de-frango-4383487","","","103241,103242,103244"
"A","Frango",6031806,"LC09400R","",400,"","","",False,1,0,True,0,0,19.5,0,0,0,,,False,False,"","","","157623","87132","","","","","",0,6031803,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","estrogonofe-de-frango-36390323","","","103241,103242,103244"
"A","Frango",6031807,"LC09400S","",400,"","","",False,1,0,True,0,0,19.5,0,0,0,,,False,False,"","","","157624","87132","","","","","",0,6031803,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","estrogonofe-de-frango-95647829","","","103241,103242,103244"
"A","Frango",6031813,"LC10300R","",300,"","","",False,1,0,True,0,0,17.5,0,0,0,,,False,False,"","","","157623","87131","","","","","",0,6031812,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","file-de-frango-19956607","","","103241,103242,103244,103243"
"A","Frango",6031814,"LC10300S","",300,"","","",False,1,0,True,0,0,17.5,0,0,0,,,False,False,"","","","157624","87131","","","","","",0,6031812,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","file-de-frango-38894290","","","103241,103242,103244,103243"
"A","Frango",6031816,"LC10400R","",400,"","","",False,1,0,True,0,0,19.5,0,0,0,,,False,False,"","","","157623","87132","","","","","",0,6031812,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","file-de-frango-82925051","","","103241,103242,103244,103243"
"A","Frango",6031874,"LC10400S","",400,"","","",False,1,0,True,0,0,19.5,0,0,0,,,False,False,"","","","157624","87132","","","","","",0,6031812,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","file-de-frango-14179629","","","103241,103242,103244,103243"
"A","Frango",6031876,"LC11300R","",300,"","","",False,1,0,True,0,0,17,0,0,0,,,False,False,"","","","157623","87131","","","","","",0,6031875,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","frango-desfiado-32659549","","","103241,103242,103244,103243"
"A","Frango",6031878,"LC11300S","",300,"","","",False,1,0,True,0,0,17,0,0,0,,,False,False,"","","","157624","87131","","","","","",0,6031875,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","frango-desfiado-3374881","","","103241,103242,103244,103243"
"A","Frango",6031879,"LC11400R","",400,"","","",False,1,0,True,0,0,19,0,0,0,,,False,False,"","","","157623","87132","","","","","",0,6031875,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","frango-desfiado-92693728","","","103241,103242,103244,103243"
"A","Frango",6031880,"LC11400S","",400,"","","",False,1,0,True,0,0,19,0,0,0,,,False,False,"","","","157624","87132","","","","","",0,6031875,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","frango-desfiado-21252078","","","103241,103242,103244,103243"
"A","Frango",6031883,"LC12300R","",300,"","","",False,1,0,True,0,0,17.5,0,0,0,,,False,False,"","","","157623","87131","","","","","",0,6031882,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","frango-teriaky-50664920","","","103241,103242,103244,103243"
"A","Frango",6031884,"LC12300S","",300,"","","",False,1,0,True,0,0,17.5,0,0,0,,,False,False,"","","","157624","87131","","","","","",0,6031882,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","frango-teriaky-80268496","","","103241,103242,103244,103243"
"A","Frango",6031887,"LC12400R","",400,"","","",False,1,0,True,0,0,19.5,0,0,0,,,False,False,"","","","157623","87132","","","","","",0,6031882,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","frango-teriaky-45611209","","","103241,103242,103244,103243"
"A","Frango",6031888,"LC12400S","",400,"","","",False,1,0,True,0,0,19.5,0,0,0,,,False,False,"","","","157624","87132","","","","","",0,6031882,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","frango-teriaky-73496645","","","103241,103242,103244,103243"
"A","Frango",6031892,"LC13300R","",300,"","","",False,1,0,True,0,0,16.5,0,0,0,,,False,False,"","","","157623","87131","","","","","",0,6031891,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","lasanha-de-beringela-com-frango-62264651","","","103241,103242,103244"
"A","Frango",6031893,"LC13300S","",300,"","","",False,1,0,True,0,0,16.5,0,0,0,,,False,False,"","","","157624","87131","","","","","",0,6031891,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","lasanha-de-beringela-com-frango-36515445","","","103241,103242,103244"
"A","Frango",6031894,"LC13400R","",400,"","","",False,1,0,True,0,0,18,0,0,0,,,False,False,"","","","157623","87132","","","","","",0,6031891,,"",,,0,,"","",1,0,,True,False,0,0,0,"","","","lasanha-de-beringela-com-frango-99169558","","","103241,103242,103244"
